OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Tongue_mean	Other_mean	Lip_mean	Gingiva_mean	Cheek_mean	taxonomy
71	8.30386100386	0.0810605394586	0.710163359297	1.0	14.91975	15.8464	12.473	15.2538095238	12.25	1__Bacteria; 2__undetermined Bacteria; 3__undetermined Bacteria; 4__undetermined Bacteria; 5__undetermined Bacteria; 6__undetermined Bacteria; 7__undetermined Bacteria
167	8.21199550601	0.0841140322252	0.710163359297	1.0	2.6676125	4.03978	6.2931	4.27715238095	7.0227	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Propionibacteriales; 5__Propionibacteriaceae; 6__Propionibacterium; 7__Propionibacterium granulosum
81	8.14773458618	0.0863139553499	0.710163359297	1.0	5.6829375	8.51908	6.7036	6.68541904762	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Actinomycetales; 5__Actinomycetaceae; 6__Actinomyces; 7__Actinomyces_u
125	8.13087196468	0.0869001282496	0.710163359297	1.0	1.8470375	3.52022	0.0	4.60121904762	0.0	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Leptotrichiaceae; 6__Leptotrichiaceae_u; 7__Leptotrichiaceae_u_u
320	7.98472596586	0.0921393069159	0.710163359297	1.0	0.0	1.9263	3.7973	0.628423809524	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Moraxellaceae; 6__Alkanindiges; 7__Alkanindiges illinoisensis
29172	7.82186682113	0.0983257450924	0.710163359297	1.0	16.97825	15.898	16.751	14.009952381	20.78	11959; NA; NA; NA; NA; NA; NA
89	7.79695409695	0.0993056612372	0.710163359297	1.0	5.919075	7.80084	9.2466	6.75610952381	5.0556	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Mycobacteriaceae; 6__Mycobacterium; 7__Mycobacterium_u
1008	7.72033007125	0.102377057396	0.710163359297	1.0	6.676775	7.79558	0.0	7.26073333333	0.0	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Bacillales prophage; 5__Bacillales prophage_u; 6__Bacillales prophage_u_u; 7__Bacillales prophage_u_u_u
5	7.70120181006	0.103157502337	0.710163359297	1.0	1.497525	3.83776	7.0227	2.42372380952	8.4751	1__Eukaryota; 2__Ascomycota; 3__Saccharomycetes; 4__Saccharomycetales; 5__Dipodascaceae; 6__Yarrowia; 7__Yarrowia lipolytica
339	7.57676902537	0.10837136118	0.710163359297	1.0	0.0	2.49894	0.0	0.86419047619	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Oceanospirillales; 5__Halomonadaceae; 6__Halomonadaceae_u; 7__Halomonadaceae_u_u
1005	7.54142532286	0.10989642334	0.710163359297	1.0	7.4448625	8.61416	2.8976	7.95038571429	0.0	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Bacillales prophage; 5__Staphylococcaceae prophage; 6__Staphylococcus prophage; 7__Staphylococcus aureus
3	7.46567120969	0.113232609111	0.710163359297	1.0	2.7460125	4.2072	7.9808	2.72515238095	10.87	1__Eukaryota; 2__Ascomycota; 3__Saccharomycetes; 4__Saccharomycetales; 5__Debaryomycetaceae; 6__Candida; 7__Candida orthopsilosis
98	7.44227072595	0.114282017325	0.710163359297	1.0	6.0090625	7.65072	4.3473	5.74654285714	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriales_u; 6__Corynebacteriales_u_u; 7__Corynebacteriales_u_u_u
301	7.4099329677	0.115747077541	0.710163359297	1.0	0.0	1.22646	0.0	1.78025238095	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Moraxellaceae; 6__Psychrobacter; 7__Psychrobacter_u
1023	7.40258427933	0.116082429	0.710163359297	1.0	0.7537875	1.18428	5.5286	0.916871428571	5.0556	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pseudomonadales prophage; 5__Pseudomonadaceae prophage; 6__Pseudomonas prophage; 7__Pseudomonas aeruginosa
87	7.35299227799	0.118369167778	0.710163359297	1.0	7.327425	8.48864	4.3473	7.23777619048	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Propionibacteriales; 5__Propionibacteriaceae; 6__Propionibacteriaceae_u; 7__Propionibacteriaceae_u_u
187	7.34854634331	0.118576199382	0.710163359297	1.0	2.045125	2.61738	6.2931	3.07036190476	7.3424	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Enterobacteriaceae_u; 7__Enterobacteriaceae_u_u
169	7.18521218011	0.126418373041	0.710163359297	1.0	0.0	0.46438	0.0	1.6120047619	5.0556	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Ruminococcaceae; 6__Ruminococcus; 7__Ruminococcus_u
1004	7.18439351017	0.126458858922	0.710163359297	1.0	6.0003875	4.85128	0.0	6.93863333333	0.0	1__Prophage; 2__Firmicutes prophage; 3__Clostridia prophage; 4__Clostridiales prophage; 5__Peptostreptococcaceae prophage; 6__Clostridioides prophage; 7__Clostridioides difficile
351	7.12666018788	0.129344298011	0.710163359297	1.0	2.430325	0.0	0.0	0.558361904762	0.0	1__Bacteria; 2__Bacteroidetes; 3__Sphingobacteriia; 4__Sphingobacteriales; 5__Sphingobacteriaceae; 6__Sphingobacteriaceae_u; 7__Sphingobacteriaceae_u_u
1003	7.08147695081	0.13164467832	0.710163359297	1.0	7.7558625	8.83774	0.0	7.37955714286	5.0556	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Lactobacillales prophage; 5__Streptococcaceae prophage; 6__Streptococcaceae prophage_u; 7__Streptococcaceae prophage_u_u
363	7.0692617666	0.132273015132	0.710163359297	1.0	1.9403125	0.46438	4.3473	0.798995238095	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Bifidobacteriales; 5__Bifidobacteriaceae; 6__Gardnerella; 7__Gardnerella_u
1010	7.00696411709	0.135520661051	0.710163359297	1.0	7.567	7.86772	4.7445	6.5573952381	0.0	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pseudomonadales prophage; 5__Pseudomonadaceae prophage; 6__Pseudomonas prophage; 7__Pseudomonas syringae group genomosp. 3
1022	6.94852941176	0.138633339116	0.710163359297	1.0	1.2619	0.74008	0.0	2.78243809524	0.0	1__Prophage; 2__undetermined Prophage; 3__undetermined Prophage; 4__undetermined Prophage; 5__undetermined Prophage; 6__undetermined Prophage; 7__undetermined Prophage
154	6.94513222712	0.138816301057	0.710163359297	1.0	3.2027625	5.53846	3.7973	3.95773333333	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Kocuria; 7__Kocuria_u
100	6.8162688172	0.145922029383	0.710163359297	1.0	6.2822375	7.50038	7.505	4.73688095238	5.0556	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriales_n; 6__Lawsonella; 7__Lawsonella clevelandensis
147	6.79930463576	0.14688184385	0.710163359297	1.0	1.7281625	4.96678	0.0	3.86674285714	0.0	1__Bacteria; 2__Cyanobacteria; 3__Cyanobacteria_n; 4__Cyanobacteria_n_u; 5__Cyanobacteria_n_u_u; 6__Cyanobacteria_n_u_u_u; 7__Cyanobacteria_n_u_u_u_u
133	6.78574681239	0.147653072926	0.710163359297	1.0	1.4138	4.75488	5.3114	2.63826190476	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriaceae; 6__Corynebacterium; 7__Corynebacterium matruchotii
246	6.77388245263	0.148331002149	0.710163359297	1.0	0.5501875	2.23094	5.8842	1.68630952381	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriaceae; 6__Corynebacterium; 7__Corynebacterium kroppenstedtii
75	6.76728689158	0.148709100015	0.710163359297	1.0	5.139525	6.89744	4.7445	7.66708095238	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pasteurellales; 5__Pasteurellaceae; 6__Pasteurellaceae_u; 7__Pasteurellaceae_u_u
124	6.76660219213	0.148748401527	0.710163359297	1.0	0.0	0.92878	0.0	2.42722857143	0.0	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Bacteroidaceae; 6__Bacteroidaceae_u; 7__Bacteroidaceae_u_u
189	6.69619515539	0.152840686205	0.710163359297	1.0	0.53585	0.76294	6.872	1.89565714286	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Micrococcus; 7__Micrococcus_u
386	6.67318708105	0.154200064571	0.710163359297	1.0	0.0	1.84802	2.8976	1.24374285714	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Bifidobacteriales; 5__Bifidobacteriaceae; 6__Gardnerella; 7__Gardnerella vaginalis
142	6.58607350097	0.159447207227	0.710163359297	1.0	0.0	1.44504	4.3473	1.95129047619	0.0	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Lachnospiraceae; 6__Lachnospiraceae_n; 7__Lachnospiraceae bacterium A4
1007	6.44338569834	0.168392678919	0.710163359297	1.0	5.8940625	6.09764	0.0	6.98936190476	0.0	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Lactobacillales prophage; 5__Lactobacillales prophage_u; 6__Lactobacillales prophage_u_u; 7__Lactobacillales prophage_u_u_u
267	6.39159651609	0.171750120161	0.710163359297	1.0	0.437425	2.06226	5.7173	1.56806666667	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Sphingomonadales; 5__Sphingomonadaceae; 6__Sphingomonadaceae_u; 7__Sphingomonadaceae_u_u
85	6.37915968463	0.172565329977	0.710163359297	1.0	6.507375	7.6254	4.7445	6.02471904762	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcales_u; 6__Micrococcales_u_u; 7__Micrococcales_u_u_u
232	6.37151841869	0.173067928749	0.710163359297	1.0	0.6886875	0.0	5.5286	1.15024761905	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Burkholderiales_n; 6__Burkholderiales_n_n; 7__Burkholderiales bacterium YL45
288	6.36855345912	0.173263301932	0.710163359297	1.0	0.3737375	1.06594	0.0	0.8005	7.3424	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas alcaliphila
405	6.36855345912	0.173263301932	0.710163359297	1.0	0.321625	0.76294	4.7445	0.625828571429	0.0	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillaceae; 6__Bacillaceae_u; 7__Bacillaceae_u_u
114	6.33280897934	0.175634340057	0.710163359297	1.0	2.795	0.7063	5.8842	2.9173047619	0.0	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Ruminococcaceae; 6__Faecalibacterium; 7__Faecalibacterium prausnitzii
135	6.32024025581	0.176474978567	0.710163359297	1.0	4.356325	4.78138	0.0	3.74742857143	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Actinomycetales; 5__Actinomycetaceae; 6__Actinomycetaceae_u; 7__Actinomycetaceae_u_u
78	6.31432861433	0.176871619655	0.710163359297	1.0	7.7728375	9.03626	11.363	8.43114761905	8.8221	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas_u
163	6.24647978465	0.181481663784	0.710163359297	1.0	3.4879125	4.0518	0.0	1.53201904762	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Microbacteriaceae; 6__Microbacteriaceae_u; 7__Microbacteriaceae_u_u
1006	6.18583472776	0.185693213611	0.710163359297	1.0	6.3948375	6.66498	2.8976	6.83242857143	0.0	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Bacilli prophage_u; 5__Bacilli prophage_u_u; 6__Bacilli prophage_u_u_u; 7__Bacilli prophage_u_u_u_u
113	6.15833778728	0.187631447002	0.710163359297	1.0	3.85275	5.48846	5.3114	2.90777619048	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Rothia; 7__Rothia_u
1013	6.11849008834	0.190472388427	0.710163359297	1.0	4.8482375	5.77312	0.0	4.33127619048	0.0	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Lactobacillales prophage; 5__Lactobacillaceae prophage; 6__Pediococcus prophage; 7__Pediococcus acidilactici
132	6.07981099656	0.193266696249	0.710163359297	1.0	5.3451875	5.5573	0.0	4.71179047619	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Streptomycetales; 5__Streptomycetaceae; 6__Kitasatospora; 7__Kitasatospora sp. MY 5-36
213	6.04809511524	0.195585177012	0.710163359297	1.0	0.437425	0.0	0.0	1.91447619048	0.0	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotellaceae_u; 7__Prevotellaceae_u_u
83	6.00503716115	0.198772410921	0.710163359297	1.0	3.61335	4.61644	7.9808	6.42488095238	5.0556	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Bacteroidales_u; 6__Bacteroidales_u_u; 7__Bacteroidales_u_u_u
265	5.97434210526	0.20107263208	0.710163359297	1.0	0.4308	1.4867	6.2931	1.17828571429	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhodobacterales; 5__Rhodobacteraceae; 6__Paracoccus; 7__Paracoccus_u
126	5.96529695376	0.201754950883	0.710163359297	1.0	4.0017875	5.62002	0.0	3.97781428571	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Moraxellaceae; 6__Acinetobacter; 7__Acinetobacter baumannii
181	5.94339622642	0.203415544774	0.710163359297	1.0	0.0	0.0	0.0	1.65779047619	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Sutterellaceae; 6__Sutterella; 7__Sutterella_u
193	5.9298046252	0.204452195177	0.710163359297	1.0	2.68045	2.87342	6.7036	2.51096190476	6.6114	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Propionibacteriales; 5__Propionibacteriaceae; 6__Propionibacterium; 7__Propionibacterium acnes
73	5.92871085371	0.20453582188	0.710163359297	1.0	10.85425	11.9748	9.0323	11.2075571429	6.0338	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Actinobacteria_u; 5__Actinobacteria_u_u; 6__Actinobacteria_u_u_u; 7__Actinobacteria_u_u_u_u
111	5.92731829574	0.204642336826	0.710163359297	1.0	4.7944	7.01036	0.0	4.94486666667	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Enterobacter; 7__Enterobacter hormaechei
356	5.89419845319	0.2071901537	0.710163359297	1.0	0.4308	0.60152	6.1693	0.736238095238	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Gordoniaceae; 6__Gordonia; 7__Gordonia_u
239	5.86078721429	0.209788786748	0.710163359297	1.0	0.321625	1.55684	5.0556	1.86731904762	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Neisseriales; 5__Neisseriaceae; 6__Neisseria; 7__Neisseria_u
360	5.84604794299	0.210944293168	0.710163359297	1.0	0.0	1.29488	2.8976	0.920371428571	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas toyotomiensis
4	5.81597894352	0.21331903188	0.710163359297	1.0	5.2346375	4.9462	0.0	4.20792380952	0.0	1__Eukaryota; 2__undetermined Eukaryota; 3__undetermined Eukaryota; 4__undetermined Eukaryota; 5__undetermined Eukaryota; 6__undetermined Eukaryota; 7__undetermined Eukaryota
202	5.75386477558	0.218299311671	0.710768565397	1.0	2.520625	3.81366	5.5286	1.92377142857	0.0	1__Bacteria; 2__Chlamydiae; 3__Chlamydiia; 4__Chlamydiales; 5__Chlamydiaceae; 6__Chlamydia; 7__Chlamydia psittaci
209	5.70377846791	0.22238937414	0.710768565397	1.0	0.880675	1.94594	7.2229	2.06988095238	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas pseudoalcaligenes
99	5.68434148434	0.223994621662	0.710768565397	1.0	5.2525	6.9668	8.6931	6.54790952381	6.0338	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Gammaproteobacteria_u; 5__Gammaproteobacteria_u_u; 6__Gammaproteobacteria_u_u_u; 7__Gammaproteobacteria_u_u_u_u
225	5.67805139807	0.224516273014	0.710768565397	1.0	1.21295	2.6757	6.4072	1.2189047619	0.0	1__Bacteria; 2__Deinococcus-Thermus; 3__Deinococci; 4__Thermales; 5__Thermaceae; 6__Thermus; 7__Thermus_u
1011	5.64811546841	0.227013534195	0.710768565397	1.0	3.3300625	3.23942	0.0	4.84681904762	0.0	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Bacillales prophage; 5__Bacillaceae prophage; 6__Bacillus prophage; 7__Bacillus thuringiensis
88	5.46206904312	0.243083815652	0.725088520668	1.0	2.47035	1.48248	2.8976	4.24414761905	0.0	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Porphyromonadaceae; 6__Porphyromonadaceae_u; 7__Porphyromonadaceae_u_u
121	5.43658963585	0.245359784615	0.725088520668	1.0	4.2562625	4.77644	0.0	5.02568571429	0.0	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Flavobacteriaceae_u; 7__Flavobacteriaceae_u_u
311	5.42277261782	0.246601690285	0.725088520668	1.0	0.9809875	0.0	4.3473	1.20451904762	0.0	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Alloprevotella; 7__Alloprevotella tannerae
1012	5.40960999785	0.247789824638	0.725088520668	1.0	5.2012125	6.42354	0.0	5.21542857143	0.0	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Enterobacterales prophage; 5__Enterobacteriaceae prophage; 6__Enterobacteriaceae prophage_u; 7__Enterobacteriaceae prophage_u_u
1009	5.40931165997	0.247816811532	0.725088520668	1.0	4.1264125	4.62538	0.0	5.25927619048	0.0	1__Prophage; 2__Firmicutes prophage; 3__Firmicutes prophage_u; 4__Firmicutes prophage_u_u; 5__Firmicutes prophage_u_u_u; 6__Firmicutes prophage_u_u_u_u; 7__Firmicutes prophage_u_u_u_u_u
108	5.40586080586	0.248129151559	0.725088520668	1.0	3.8975875	5.27178	5.8842	5.62404761905	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Burkholderiales_u; 6__Burkholderiales_u_u; 7__Burkholderiales_u_u_u
309	5.3738317757	0.251044370135	0.725545816984	1.0	0.0	0.53194	0.0	1.55819047619	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Actinomycetales; 5__Actinomycetaceae; 6__Actinomyces; 7__Actinomyces sp. oral taxon 414
92	5.2391285403	0.263629487269	0.75185449523	1.0	4.2170875	4.64796	8.1865	4.40184285714	8.6003	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Streptococcaceae; 6__Streptococcus; 7__Streptococcus_u
322	5.19227313567	0.268131841313	0.75185449523	1.0	0.585825	0.0	3.7973	0.952714285714	0.0	1__Bacteria; 2__Firmicutes; 3__Negativicutes; 4__Veillonellales; 5__Veillonellaceae; 6__Megasphaera; 7__Megasphaera micronuciformis
331	5.18616412214	0.268723659892	0.75185449523	1.0	0.5501875	0.0	3.7973	0.802828571429	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Bifidobacteriales; 5__Bifidobacteriaceae; 6__Bifidobacterium; 7__Bifidobacterium animalis
2	5.15141628315	0.272111082779	0.753318050221	1.0	3.3174375	5.74024	0.0	4.15608095238	0.0	1__Eukaryota; 2__Ascomycota; 3__Ascomycota_u; 4__Ascomycota_u_u; 5__Ascomycota_u_u_u; 6__Ascomycota_u_u_u_u; 7__Ascomycota_u_u_u_u_u
1016	5.03400329102	0.283826306673	0.75502748373	1.0	1.275925	2.68368	0.0	3.31144761905	0.0	1__Prophage; 2__Proteobacteria prophage; 3__Alphaproteobacteria prophage; 4__Rhodospirillales prophage; 5__Rhodospirillaceae prophage; 6__Azospirillum prophage; 7__Azospirillum lipoferum
274	5.0321168966	0.284017948153	0.75502748373	1.0	0.833475	0.783	5.7173	0.888019047619	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriaceae; 6__Corynebacterium; 7__Corynebacterium pyruviciproducens
219	4.98644650843	0.288690997501	0.75502748373	1.0	1.126125	1.96144	6.2931	1.09011904762	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas sp. Leaf83
243	4.98390614514	0.288952815248	0.75502748373	1.0	1.24555	1.9449	4.7445	2.38052380952	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhodobacterales; 5__Rhodobacteraceae; 6__Rhodobacteraceae_u; 7__Rhodobacteraceae_u_u
165	4.96564687581	0.290840538305	0.75502748373	1.0	3.480175	3.82038	0.0	4.28665238095	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Klebsiella; 7__Klebsiella pneumoniae
1019	4.95434891905	0.292013737246	0.75502748373	1.0	0.9120875	1.44638	4.3473	2.23851428571	0.0	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pasteurellales prophage; 5__Pasteurellaceae prophage; 6__Haemophilus prophage; 7__[Haemophilus] parasuis
1024	4.9465648855	0.292824347302	0.75502748373	1.0	0.0	0.0	0.0	1.15386666667	0.0	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pasteurellales prophage; 5__Pasteurellaceae prophage; 6__Haemophilus prophage; 7__Haemophilus influenzae
290	4.91764549055	0.295852440395	0.755429046835	1.0	1.4826625	0.70816	5.7173	1.04353333333	0.0	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Lachnospiraceae; 6__Lachnospiraceae_n; 7__[Eubacterium] rectale
287	4.85344302255	0.302668378022	0.75635858636	1.0	0.8029125	1.47752	5.5286	1.29754761905	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Brevibacteriaceae; 6__Brevibacterium; 7__Brevibacterium linens
145	4.81630718954	0.306670033786	0.75635858636	1.0	2.3373125	3.7573	6.4072	4.10035714286	5.0556	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Lactobacillales_u; 6__Lactobacillales_u_u; 7__Lactobacillales_u_u_u
229	4.7694551902	0.3117810295	0.75635858636	1.0	0.461225	2.23312	4.3473	1.30121904762	0.0	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Staphylococcaceae; 6__Staphylococcus; 7__Staphylococcus saprophyticus
205	4.6562082777	0.3244248604	0.75635858636	1.0	0.5501875	0.0	0.0	1.92743809524	0.0	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Lachnospiraceae; 6__Lachnospiraceae_n; 7__Lachnospiraceae_n_u
170	4.62109338881	0.328429408624	0.75635858636	1.0	3.4892875	4.01244	0.0	2.28148571429	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Rothia; 7__Rothia dentocariosa
149	4.60943837862	0.329767412037	0.75635858636	1.0	0.6245875	1.4169	0.0	2.67192857143	0.0	1__Bacteria; 2__Proteobacteria; 3__Epsilonproteobacteria; 4__Campylobacterales; 5__Campylobacteraceae; 6__Campylobacter; 7__Campylobacter_u
369	4.60480640854	0.33030039288	0.75635858636	1.0	0.0	1.44824	0.0	1.09447619048	0.0	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillaceae; 6__Bacillus; 7__Bacillus_u
242	4.58452163315	0.332642709486	0.75635858636	1.0	1.1678	0.99632	6.6114	1.48075238095	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Delftia; 7__Delftia_u
257	4.55767790262	0.335763052112	0.75635858636	1.0	0.6497875	2.49228	0.0	2.15694761905	0.0	1__Bacteria; 2__Deinococcus-Thermus; 3__Deinococci; 4__Thermales; 5__Thermaceae; 6__Thermaceae_u; 7__Thermaceae_u_u
195	4.51904484081	0.340295223892	0.75635858636	1.0	1.2216875	3.23202	5.7173	1.67716666667	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas mendocina
175	4.50198438517	0.342312247932	0.75635858636	1.0	4.294875	3.0997	0.0	3.74366666667	0.0	1__Bacteria; 2__Firmicutes; 3__Tissierellia; 4__Tissierellales; 5__Peptoniphilaceae; 6__Peptoniphilus; 7__Peptoniphilus_u
266	4.4947936815	0.343165260973	0.75635858636	1.0	0.739575	1.13346	4.3473	1.35465238095	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Propionibacteriales; 5__Propionibacteriaceae; 6__Propionibacterium; 7__Propionibacterium namnetense
394	4.48278512588	0.344593601798	0.75635858636	1.0	0.75905	2.3611	0.0	1.16405714286	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Rhizobiaceae; 6__Rhizobium; 7__Rhizobium leguminosarum
77	4.43995906055	0.349726265945	0.75635858636	1.0	3.82555	3.90206	9.4861	5.42778571429	7.3424	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Bacteroidaceae; 6__Bacteroides; 7__Bacteroides_u
221	4.43500967118	0.350323357584	0.75635858636	1.0	0.69805	1.01476	5.0556	1.60755714286	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Sphingomonadales; 5__Sphingomonadaceae; 6__Sphingomonas; 7__Sphingomonas_u
1018	4.42691863153	0.351301204709	0.75635858636	1.0	2.1551375	3.59418	0.0	2.59042380952	0.0	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Enterobacterales prophage; 5__Enterobacteriaceae prophage; 6__Escherichia prophage; 7__Escherichia coli
