OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Elder_mean	Adult_mean	Young_mean	taxonomy
106	1.1581507732	0.560416295504	0.982275082276	1.0	5.78295238095	4.59407	6.33166	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Brevibacteriaceae; 6__Brevibacterium; 7__Brevibacterium_u
169	1.15702947846	0.560730579519	0.982275082276	1.0	0.933776190476	0.98014	2.36378	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Ruminococcaceae; 6__Ruminococcus; 7__Ruminococcus_u
1017	1.06249371543	0.587871520378	0.982275082276	1.0	1.53584761905	1.80906	2.3917	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Bacillales prophage; 5__Paenibacillaceae prophage; 6__Paenibacillus prophage; 7__Paenibacillus larvae
109	1.03636690971	0.595601502889	0.982275082276	1.0	3.52002857143	3.05635	2.68726	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Micrococcaceae_u; 7__Micrococcaceae_u_u
138	1.02786029346	0.598140174652	0.982275082276	1.0	3.81671428571	2.67663	3.7493	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Orbales; 5__Orbaceae; 6__Gilliamella; 7__Gilliamella apicola
248	1.02648809524	0.598550698907	0.982275082276	1.0	1.90683333333	1.16643	1.6706	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Salmonella; 7__Salmonella enterica
293	0.990092879257	0.609542599707	0.982275082276	1.0	0.99440952381	0.84883	1.80064	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Dermabacteraceae; 6__Brachybacterium; 7__Brachybacterium paraconglomeratum
226	0.970341315717	0.615592132164	0.982275082276	1.0	1.43318571429	0.80859	0.46718	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Rhizobiales_u; 6__Rhizobiales_u_u; 7__Rhizobiales_u_u_u
167	0.965041915133	0.617225429736	0.982275082276	1.0	3.67414761905	4.30393	4.89588	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Propionibacteriales; 5__Propionibacteriaceae; 6__Propionibacterium; 7__Propionibacterium granulosum
9	0.964667956157	0.617340849021	0.982275082276	1.0	1.31232380952	1.63737	0.38528	1__Eukaryota; 2__Ascomycota; 3__Schizosaccharomycetes; 4__Schizosaccharomycetales; 5__Schizosaccharomycetaceae; 6__Schizosaccharomyces; 7__Schizosaccharomyces octosporus
