OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Elder_mean	Adult_mean	Young_mean	taxonomy
59	5.06844979603	0.0793231789965	0.691874394581	1.0	2.7790125	5.29991	1.671775	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Rothia; 7__Rothia mucilaginosa
208	4.91755373593	0.0855395131265	0.725929922209	1.0	1.65939166667	3.26041	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Phyllobacteriaceae; 6__Phyllobacterium; 7__Phyllobacterium sp. UNC302MFCol5.2
271	4.8146500617	0.0900558693361	0.727353768071	1.0	1.15632916667	2.9078	0.0	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Lachnospiraceae; 6__Lachnospiraceae_u; 7__Lachnospiraceae_u_u
509	4.80834729202	0.0903401176903	0.727353768071	1.0	1.1376375	0.0	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Caulobacterales; 5__Caulobacteraceae; 6__Caulobacteraceae_n; 7__Caulobacteraceae bacterium PMMR1
456	4.66224171984	0.0971867532809	0.749578779672	1.0	1.46372916667	0.0	1.23165	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Rhodopseudomonas; 7__Rhodopseudomonas_u
234	4.64812955306	0.0978749361993	0.749578779672	1.0	0.736920833333	2.27097	3.459125	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Fusobacteriaceae; 6__Fusobacterium; 7__Fusobacterium periodonticum
395	4.5236378543	0.104160851342	0.76772576278	1.0	1.96695	0.39933	1.105025	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Caulobacterales; 5__Caulobacteraceae; 6__Caulobacter; 7__Caulobacter_u
506	4.43604530589	0.108824079192	0.76772576278	1.0	0.632458333333	0.30811	2.429175	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Acidovorax; 7__Acidovorax citrulli
527	4.43604530589	0.108824079192	0.76772576278	1.0	0.63225	0.30811	2.30255	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Nocardiaceae; 6__Nocardia; 7__Nocardia brevicatena
336	4.40031050631	0.110785957158	0.76772576278	1.0	2.36404583333	0.49472	2.098325	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium tropiciagri
235	4.345485815	0.113864867387	0.76772576278	1.0	0.7781625	2.72793	0.964825	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Moraxellaceae; 6__Acinetobacter; 7__Acinetobacter baumannii
137	4.28041559001	0.117630397473	0.76772576278	1.0	1.95099583333	0.0	3.180575	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella histicola
261	4.23859683665	0.12011587005	0.76772576278	1.0	1.6866125	0.0	0.9933	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Streptococcaceae; 6__Streptococcus; 7__Streptococcus mutans
198	4.07133251276	0.130593444796	0.76772576278	1.0	1.21665	2.52026	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Alcaligenaceae; 6__Alcaligenaceae_u; 7__Alcaligenaceae_u_u
530	4.07039091389	0.130654942592	0.76772576278	1.0	0.228733333333	1.28281	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas sp. LAMO17WK12:I2
259	4.06204057705	0.131201589359	0.76772576278	1.0	2.2036375	0.95689	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas sp. PAMC 26793
458	4.0584569506	0.131436888846	0.76772576278	1.0	1.6535375	0.30811	1.23165	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Xanthobacteraceae; 6__Azorhizobium; 7__Azorhizobium doebereinerae
251	4.04755211993	0.132155494642	0.76772576278	1.0	1.83302916667	2.95525	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas sp. CBZ-4
68	4.03101564874	0.133252717204	0.76772576278	1.0	1.58784166667	0.37219	5.568375	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Streptococcaceae; 6__Streptococcus; 7__Streptococcus agalactiae
400	4.01276497998	0.134474257812	0.76772576278	1.0	1.3344125	0.0	1.47565	1__Bacteria; 2__Bacteroidetes; 3__Chitinophagia; 4__Chitinophagales; 5__Chitinophagaceae; 6__Sediminibacterium; 7__Sediminibacterium sp. C3
58	3.84560840088	0.146196422709	0.775332719227	1.0	3.6185375	0.64324	2.237325	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Empedobacter; 7__Empedobacter brevis
65	3.83873159361	0.146699970224	0.775332719227	1.0	1.447175	3.1783	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Brucellaceae; 6__Ochrobactrum; 7__Ochrobactrum_u
201	3.82622432859	0.147620252481	0.775332719227	1.0	2.1649375	3.95711	1.105025	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Escherichia; 7__Escherichia coli
332	3.65865745479	0.160521285158	0.775332719227	1.0	2.22900833333	0.55165	1.23165	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Afipia; 7__Afipia_u
171	3.65758584258	0.160607316489	0.775332719227	1.0	0.441841666667	2.11899	0.0	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Aerococcaceae; 6__Globicatella; 7__Globicatella sanguinis
438	3.65758584258	0.160607316489	0.775332719227	1.0	0.354325	1.35048	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Oxalobacteraceae; 6__Herbaspirillum; 7__Herbaspirillum hiltneri
185	3.50808839363	0.173072586591	0.775332719227	1.0	1.89250416667	0.0	1.584975	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Empedobacter; 7__Empedobacter falsenii
60	3.49858314691	0.173897093141	0.775332719227	1.0	3.3145	4.24239	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Mycobacteriaceae; 6__Mycobacterium; 7__Mycobacterium leprae
31	3.49404608096	0.174292032227	0.775332719227	1.0	0.791654166667	2.71641	0.0	1__Bacteria; 2__Verrucomicrobia; 3__Verrucomicrobiae; 4__Verrucomicrobiales; 5__Akkermansiaceae; 6__Akkermansia; 7__Akkermansia_u
659	3.4611516112	0.177182357998	0.775332719227	1.0	0.395054166667	1.33961	0.0	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pseudomonadales prophage; 5__Pseudomonadaceae prophage; 6__Pseudomonas prophage; 7__Pseudomonas putida
186	3.46028477606	0.17725916859	0.775332719227	1.0	1.85640833333	0.0	1.94075	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pasteurellales; 5__Pasteurellaceae; 6__Aggregatibacter; 7__Aggregatibacter_u
268	3.45782826437	0.177477021962	0.775332719227	1.0	2.35170416667	0.55702	2.338725	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium sp. BTAi1
76	3.4482558025	0.178328504044	0.775332719227	1.0	3.5616125	4.3995	0.964825	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Delftia; 7__Delftia_u
220	3.40347792264	0.182366120527	0.775332719227	1.0	2.03723333333	0.58861	3.27735	1__Bacteria; 2__Firmicutes; 3__Negativicutes; 4__Veillonellales; 5__Veillonellaceae; 6__Veillonella; 7__Veillonella parvula
165	3.29956016408	0.192092148489	0.775332719227	1.0	1.42952916667	2.58234	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Alcaligenaceae; 6__Achromobacter; 7__Achromobacter_u
249	3.27136291601	0.194819564702	0.775332719227	1.0	0.574541666667	1.72591	0.0	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Leptotrichiaceae; 6__Leptotrichia; 7__Leptotrichia wadei
180	3.26788409792	0.195158730503	0.775332719227	1.0	1.47694166667	0.36585	3.118725	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillales_n; 6__Gemella; 7__Gemella haemolysans
205	3.24947173798	0.196963692553	0.775332719227	1.0	1.459525	0.0	0.0	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Capnocytophaga; 7__Capnocytophaga sputigena
227	3.24947173798	0.196963692553	0.775332719227	1.0	1.49657083333	0.0	0.0	1__Bacteria; 2__Bacteroidetes; 3__Sphingobacteriia; 4__Sphingobacteriales; 5__Sphingobacteriaceae; 6__Sphingobacterium; 7__Sphingobacterium spiritivorum
307	3.24947173798	0.196963692553	0.775332719227	1.0	1.14360416667	0.0	0.0	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Capnocytophaga; 7__Capnocytophaga sp. CM59
327	3.24947173798	0.196963692553	0.775332719227	1.0	1.13945833333	0.0	0.0	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella maculosa
482	3.24947173798	0.196963692553	0.775332719227	1.0	0.956454166667	0.0	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Alcaligenaceae; 6__Bordetella; 7__Bordetella bronchiseptica
