OTU	Test-Statistic	P	FDR_P	Bonferroni_P	OL_mean	OSCC_mean	PVL_mean	CTRL_mean	taxonomy
483	7.72998041193	0.0519346015842	0.161460048489	1.0	0.0	1.09822142857	0.0	1.644725	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Vibrionales; 5__Vibrionaceae; 6__Vibrio; 7__Vibrio toranzoniae
28	7.65202294969	0.0537783399618	0.164346582303	1.0	11.41929	9.46581428571	8.8891	8.356575	1__Bacteria; 2__Proteobacteria; 3__Proteobacteria_u; 4__Proteobacteria_u_u; 5__Proteobacteria_u_u_u; 6__Proteobacteria_u_u_u_u; 7__Proteobacteria_u_u_u_u_u
193	7.6465614212	0.0539098661696	0.164346582303	1.0	2.68801	0.387935714286	0.0	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Rhizobiaceae; 6__Ensifer; 7__Ensifer_u
104	7.60157915515	0.0550050968687	0.16526910853	1.0	5.11857	1.24104285714	4.09725	1.772225	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Porphyromonadaceae; 6__Porphyromonadaceae_u; 7__Porphyromonadaceae_u_u
347	7.58497574619	0.0554147946522	0.16526910853	1.0	0.0	2.4525	1.96687	1.3394	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Burkholderiales_n; 6__Burkholderiales_n_u; 7__Burkholderiales_n_u_u
453	7.54568721545	0.0563960996067	0.16526910853	1.0	0.0	1.82930714286	0.83091	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Pelomonas; 7__Pelomonas sp. Root1237
337	7.54089310292	0.05651699065	0.16526910853	1.0	0.0	2.35552142857	1.56598	2.40925	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Rhodopseudomonas; 7__Rhodopseudomonas palustris
119	7.50908603592	0.0573254518782	0.16526910853	1.0	1.4987	0.735642857143	3.62773	0.964825	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella nanceiensis
66	7.50073264557	0.0575396301629	0.16526910853	1.0	3.06523	3.74515	1.93881	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Salmonella; 7__Salmonella enterica
170	7.47366315693	0.0582390336245	0.16526910853	1.0	2.04369	3.42693571429	0.39341	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Vibrionales; 5__Vibrionaceae; 6__Vibrio; 7__Vibrio cholerae
68	7.46658939966	0.0584231562	0.16526910853	1.0	0.37219	0.795607142857	2.69697	5.568375	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Streptococcaceae; 6__Streptococcus; 7__Streptococcus agalactiae
561	7.43341777729	0.0592941415437	0.165301388931	1.0	0.0	1.17473571429	0.0	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Caulobacterales; 5__Caulobacteraceae; 6__Caulobacter; 7__Caulobacter vibrioides
329	7.42612001086	0.0594874425135	0.165301388931	1.0	0.0	0.637814285714	2.30826	0.0	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Capnocytophaga; 7__Capnocytophaga sp. oral taxon 329
494	7.40455272548	0.0600622900097	0.165434728623	1.0	0.0	1.50584285714	0.7613	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium sp. URHA0002
137	7.30040913006	0.0629147755335	0.171784691457	1.0	0.0	0.954942857143	3.34547	3.180575	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella histicola
355	7.24403401477	0.0645132229785	0.174630620821	1.0	0.39732	2.39990714286	1.10981	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium elkanii
22	7.1047426258	0.0686331520752	0.184194955142	1.0	12.5382	13.0502857143	11.28868	13.48125	1__Bacteria; 2__undetermined Bacteria; 3__undetermined Bacteria; 4__undetermined Bacteria; 5__undetermined Bacteria; 6__undetermined Bacteria; 7__undetermined Bacteria
60	7.04622788713	0.0704388377421	0.187122522987	1.0	4.38861	4.63245	1.32315	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Mycobacteriaceae; 6__Mycobacterium; 7__Mycobacterium leprae
111	7.0310118505	0.0709158606224	0.187122522987	1.0	0.40984	0.630435714286	2.73255	4.505675	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Streptococcaceae; 6__Streptococcus; 7__Streptococcus oralis
220	6.96443689499	0.0730399693191	0.19011116953	1.0	0.50556	1.33344285714	3.10559	3.27735	1__Bacteria; 2__Firmicutes; 3__Negativicutes; 4__Veillonellales; 5__Veillonellaceae; 6__Veillonella; 7__Veillonella parvula
221	6.94979326639	0.0735153655032	0.19011116953	1.0	3.1022	1.12887857143	0.31906	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Rhizobiaceae; 6__Rhizobium; 7__Rhizobium_u
294	6.93908636096	0.0738648493078	0.19011116953	1.0	1.98615	2.55823571429	0.48861	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Mycobacteriaceae; 6__Mycobacterium; 7__Mycobacterium sp. 1100029.7
115	6.89357699954	0.0753683126232	0.192403659867	1.0	1.18261	0.759914285714	3.49352	5.549	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Streptococcaceae; 6__Streptococcus; 7__Streptococcus mitis
323	6.81746321136	0.0779491125393	0.197387268849	1.0	0.37219	1.18440714286	2.68783	0.0	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Fusobacteriaceae; 6__Fusobacterium; 7__Fusobacterium nucleatum
200	6.74173938496	0.0806012174566	0.202470258251	1.0	0.59153	2.74844285714	3.42231	2.564325	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidetes_u; 4__Bacteroidetes_u_u; 5__Bacteroidetes_u_u_u; 6__Bacteroidetes_u_u_u_u; 7__Bacteroidetes_u_u_u_u_u
554	6.70882432799	0.0817809589583	0.202507130213	1.0	0.0	1.34685	0.37717	0.0	1__Bacteria; 2__Bacteroidetes; 3__Chitinophagia; 4__Chitinophagales; 5__Chitinophagaceae; 6__Sediminibacterium; 7__Sediminibacterium sp. OR43
225	6.69003459624	0.0824618662994	0.202507130213	1.0	1.54662	0.505185714286	2.92833	0.0	1__Bacteria; 2__Firmicutes; 3__Negativicutes; 4__Veillonellales; 5__Veillonellaceae; 6__Veillonella; 7__Veillonella sp. oral taxon 158
102	6.68759487793	0.0825506772845	0.202507130213	1.0	2.27138	2.8961	6.23074	2.3914	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Fusobacteriaceae; 6__Fusobacterium; 7__Fusobacterium_u
27	6.47625465539	0.0906036802837	0.21890703995	1.0	2.14118	0.648678571429	5.40171	1.3441	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Streptococcaceae; 6__Streptococcus; 7__Streptococcus parasanguinis
267	6.45910554284	0.0912893073916	0.21890703995	1.0	2.39888	0.316121428571	0.38413	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Brucellaceae; 6__Ochrobactrum; 7__Ochrobactrum anthropi
525	6.45815491571	0.0913274593423	0.21890703995	1.0	0.3628	1.55022857143	0.38235	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium sp. BR 10303
145	6.3871656045	0.0942202212767	0.222576597056	1.0	2.99785	3.95970714286	0.9685	1.3465	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillaceae; 6__Bacillus; 7__Bacillus cereus
47	6.38581565901	0.0942760745491	0.222576597056	1.0	6.36528	6.95019285714	2.98495	3.514275	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Micrococcus; 7__Micrococcus luteus
354	6.35651728028	0.0954961437917	0.2237745459	1.0	0.0	0.866057142857	1.97471	0.0	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Fusobacteriales_u; 6__Fusobacteriales_u_u; 7__Fusobacteriales_u_u_u
81	6.31863872619	0.0970960032029	0.225838111153	1.0	1.73702	0.990214285714	0.0	2.123975	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Chryseobacterium; 7__Chryseobacterium_u
282	6.22306995698	0.101247625023	0.233147988025	1.0	0.0	1.72175714286	0.0	1.3441	1__Bacteria; 2__Firmicutes; 3__Tissierellia; 4__Tissierellales; 5__Peptoniphilaceae; 6__Parvimonas; 7__Parvimonas_u
273	6.21234975801	0.101723803692	0.233147988025	1.0	2.92218	2.92955	1.0723	0.960325	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Bacteroidaceae; 6__Bacteroides; 7__Bacteroides fragilis
415	6.18454716016	0.102968786165	0.234291296057	1.0	1.25038	1.82352857143	0.0	2.31675	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Pectobacterium; 7__Pectobacterium carotovorum
316	6.15022390866	0.104525904956	0.235517264346	1.0	0.0	0.4327	2.32292	1.105025	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Rothia; 7__Rothia dentocariosa
289	6.12865183597	0.105516065494	0.235517264346	1.0	1.14052	0.417857142857	2.63099	2.454675	1__Bacteria; 2__Firmicutes; 3__Negativicutes; 4__Veillonellales; 5__Veillonellaceae; 6__Veillonella; 7__Veillonella dispar
231	6.12341577458	0.105757752461	0.235517264346	1.0	2.8712	0.188157142857	1.15898	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas veronii
259	6.08127935683	0.107722077685	0.238202340796	1.0	3.14047	0.968757142857	1.74889	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas sp. PAMC 26793
127	5.96167359472	0.113489849856	0.249201488494	1.0	2.92228	3.06135714286	0.78117	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Caulobacterales; 5__Caulobacteraceae; 6__Caulobacter; 7__Caulobacter sp. Root656
122	5.88111017943	0.11753993854	0.256302365984	1.0	3.50591	4.69517142857	2.4669	5.75455	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillales_u; 6__Bacillales_u_u; 7__Bacillales_u_u_u
183	5.86459333087	0.118387144485	0.25636940254	1.0	0.0	2.13122142857	1.22134	0.0	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Alloprevotella; 7__Alloprevotella tannerae
423	5.81906607604	0.120752653819	0.257628003495	1.0	0.0	1.44738571429	1.18469	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Pelomonas; 7__Pelomonas sp. Root1444
95	5.81897370922	0.120757498519	0.257628003495	1.0	1.90262	2.19950714286	0.0	3.08935	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriaceae; 6__Corynebacterium; 7__Corynebacterium_u
334	5.80619081804	0.121429759609	0.257628003495	1.0	0.33001	0.3329	2.33838	0.964825	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Capnocytophaga; 7__Capnocytophaga sp. oral taxon 326
249	5.74643423138	0.12461998185	0.262180909437	1.0	0.82904	0.0	2.27577	0.0	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Leptotrichiaceae; 6__Leptotrichia; 7__Leptotrichia wadei
509	5.72916282091	0.125556819288	0.262180909437	1.0	0.0	1.35302857143	0.83609	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Caulobacterales; 5__Caulobacteraceae; 6__Caulobacteraceae_n; 7__Caulobacteraceae bacterium PMMR1
421	5.71526393503	0.126315588628	0.262180909437	1.0	1.27679	1.43119285714	0.0	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Oxalobacteraceae; 6__Massilia; 7__Massilia sp. JS1662
339	5.70095350603	0.12710138379	0.262180909437	1.0	0.81163	1.74660714286	0.0	2.06535	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Sphingomonadales; 5__Sphingomonadaceae; 6__Sphingomonadaceae_u; 7__Sphingomonadaceae_u_u
61	5.68919427067	0.127750570522	0.262180909437	1.0	3.36842	0.188157142857	0.91506	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Oxalobacteraceae; 6__Herbaspirillum; 7__Herbaspirillum lusitanum
406	5.67337886059	0.128628660189	0.262268826619	1.0	1.38872	1.49636428571	0.0	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Thiotrichales; 5__Piscirickettsiaceae; 6__Piscirickettsia; 7__Piscirickettsia salmonis
283	5.58319833312	0.133746258935	0.27094403423	1.0	1.41967	2.30896428571	0.31906	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Streptomycetales; 5__Streptomycetaceae; 6__Streptomyces; 7__Streptomyces turgidiscabies
619	5.53610665767	0.136494918352	0.274739771555	1.0	0.81055	2.33107857143	0.39341	0.0	1__Archaea; 2__Crenarchaeota; 3__Thermoprotei; 4__Sulfolobales; 5__Sulfolobaceae; 6__Sulfolobus; 7__Sulfolobus acidocaldarius
154	5.51667179435	0.137644852982	0.275289705963	1.0	0.0	0.912321428571	2.40807	0.964825	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pasteurellales; 5__Pasteurellaceae; 6__Aggregatibacter; 7__Aggregatibacter aphrophilus
49	5.44208236568	0.142144065107	0.28248883825	1.0	6.61465	5.85307142857	8.13069	3.3145	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella_u
65	5.42401013621	0.143254961047	0.282906023702	1.0	3.87289	1.43338571429	0.77189	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Brucellaceae; 6__Ochrobactrum; 7__Ochrobactrum_u
184	5.39170683349	0.145261145757	0.285074998548	1.0	2.62149	0.418792857143	0.5067	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Oxalobacteraceae; 6__Herbaspirillum; 7__Herbaspirillum chlorophenolicum
394	5.31011209806	0.150447576559	0.2928620983	1.0	0.60338	0.3329	1.68912	0.0	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Streptococcaceae; 6__Streptococcus; 7__Streptococcus sp. 263_SSPC
227	5.30012225492	0.151094458359	0.2928620983	1.0	0.35408	2.31263571429	0.0	0.0	1__Bacteria; 2__Bacteroidetes; 3__Sphingobacteriia; 4__Sphingobacteriales; 5__Sphingobacteriaceae; 6__Sphingobacterium; 7__Sphingobacterium spiritivorum
26	5.24146938499	0.154945761971	0.298484473981	1.0	1.24271	2.90754285714	4.78931	4.886825	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella salivae
92	5.22439664931	0.15608409561	0.298843939156	1.0	1.1568	0.508235714286	0.81344	4.222225	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella multiformis
167	5.18572316337	0.158691904557	0.300387072152	1.0	0.57993	2.6867	3.36145	1.3465	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Micrococcaceae_u; 7__Micrococcaceae_u_u
131	5.18408372475	0.158803356615	0.300387072152	1.0	1.71186	2.61025	4.89566	4.08585	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Lactobacillales_u; 6__Lactobacillales_u_u; 7__Lactobacillales_u_u_u
172	5.15352324521	0.160894463622	0.302520129205	1.0	0.86904	2.93717857143	0.35983	1.105025	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Mycobacteriaceae; 6__Mycobacterium; 7__Mycobacterium_u
87	5.08190392492	0.165897044448	0.310069475933	1.0	5.96364	6.12561428571	5.11247	2.687375	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Burkholderiales_u; 6__Burkholderiales_u_u; 7__Burkholderiales_u_u_u
189	5.03787822515	0.169044433943	0.314082557741	1.0	2.36067	2.8663	0.31906	0.960325	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Mycobacteriaceae; 6__Mycobacterium; 7__Mycobacterium tuberculosis
179	5.00901246405	0.171138395684	0.314947141262	1.0	1.41158	4.06702857143	1.86058	4.1241	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Staphylococcaceae; 6__Staphylococcus; 7__Staphylococcus saprophyticus
173	4.97659395755	0.173519094801	0.314947141262	1.0	1.51236	0.602214285714	3.1786	1.734525	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Neisseriales; 5__Neisseriaceae; 6__Neisseriaceae_u; 7__Neisseriaceae_u_u
514	4.95299071768	0.175271936412	0.314947141262	1.0	0.0	1.11241428571	0.38235	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Pelomonas; 7__Pelomonas sp. Root1217
523	4.9257443681	0.177315959933	0.314947141262	1.0	0.0	1.161	0.38235	0.964825	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Afipia; 7__Afipia sp. Root123D2
414	4.92551505547	0.177333257381	0.314947141262	1.0	0.0	0.531314285714	1.62877	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Rothia; 7__Rothia_u
633	4.92551505547	0.177333257381	0.314947141262	1.0	0.0	0.417785714286	2.17078	0.0	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pasteurellales prophage; 5__Pasteurellaceae prophage; 6__Haemophilus prophage; 7__Haemophilus prophage_u
181	4.91511981677	0.178119050112	0.314947141262	1.0	0.9808	0.402271428571	2.43481	0.0	1__Bacteria; 2__Actinobacteria; 3__Coriobacteriia; 4__Coriobacteriales; 5__Atopobiaceae; 6__Atopobium; 7__Atopobium_u
278	4.91362010414	0.178232684602	0.314947141262	1.0	1.78511	0.366078571429	0.0	2.040875	1__Bacteria; 2__Firmicutes; 3__Tissierellia; 4__Tissierellales; 5__Peptoniphilaceae; 6__Finegoldia; 7__Finegoldia magna
50	4.90960937632	0.178536914474	0.314947141262	1.0	4.20693	6.13134285714	2.47134	2.31675	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Micrococcus; 7__Micrococcus_u
360	4.88944381773	0.180073935157	0.315883886253	1.0	0.45685	0.361521428571	2.03609	0.964825	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Lachnospiraceae; 6__Lachnoanaerobaculum; 7__Lachnoanaerobaculum_u
527	4.85402864663	0.182803291983	0.318890187126	1.0	0.35408	0.802021428571	0.3486	2.30255	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Nocardiaceae; 6__Nocardia; 7__Nocardia brevicatena
546	4.79148743491	0.18771785703	0.324723219085	1.0	0.0	0.9776	0.36585	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Methylocystaceae; 6__Methylocystis; 7__Methylocystis sp. ATCC 49242
121	4.78524175175	0.188215369024	0.324723219085	1.0	0.28273	1.18204285714	3.35921	2.3072	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pasteurellales; 5__Pasteurellaceae; 6__Haemophilus; 7__Haemophilus influenzae
668	4.7653520489	0.189807933283	0.325681371863	1.0	1.04149	0.387935714286	0.0	0.0	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pseudomonadales prophage; 5__Pseudomonadaceae prophage; 6__Pseudomonas prophage; 7__Pseudomonas monteilii
621	4.73519583428	0.192246527495	0.328072878442	1.0	2.34959	0.349414285714	0.0	1.639925	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Enterobacterales prophage; 5__Enterobacteriaceae prophage; 6__Klebsiella prophage; 7__Klebsiella pneumoniae
350	4.68443287299	0.196417543906	0.333378966413	1.0	0.0	0.431392857143	1.59759	0.964825	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Carnobacteriaceae; 6__Granulicatella; 7__Granulicatella_u
207	4.66372662114	0.198142972999	0.334499427536	1.0	0.0	1.40453571429	2.48528	1.772225	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pasteurellales; 5__Pasteurellaceae; 6__Aggregatibacter; 7__Aggregatibacter segnis
510	4.63802580937	0.200304202683	0.336339677233	1.0	0.49767	1.03608571429	0.0	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Sphingomonadales; 5__Sphingomonadaceae; 6__Sphingomonas; 7__Sphingomonas_u
315	4.5905201505	0.204356821082	0.33868200929	1.0	1.66233	0.81675	0.0	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas trivialis
201	4.58903182126	0.20448500916	0.33868200929	1.0	3.9849	2.56349285714	1.57917	1.105025	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Escherichia; 7__Escherichia coli
166	4.5581204883	0.207164291854	0.33868200929	1.0	0.5449	2.73398571429	1.64855	3.58995	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella oris
180	4.55337383624	0.207578586571	0.33868200929	1.0	0.40984	1.07787142857	1.99165	3.118725	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillales_n; 6__Gemella; 7__Gemella haemolysans
468	4.54660408828	0.20817078915	0.33868200929	1.0	0.69281	1.13612857143	0.0	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Alcaligenaceae; 6__Achromobacter; 7__Achromobacter xylosoxidans
532	4.54660408828	0.20817078915	0.33868200929	1.0	0.0	1.13410714286	0.74759	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium sp. WSM3983
326	4.47897133013	0.214173683812	0.344532507638	1.0	2.28753	0.69205	0.76225	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas tolaasii
153	4.46915100747	0.215058507953	0.344532507638	1.0	1.85418	0.913	0.0	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas sp. DSM 28142
327	4.46915100747	0.215058507953	0.344532507638	1.0	0.0	0.803628571429	1.60962	0.0	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella maculosa
132	4.42358161648	0.219208759559	0.34939873351	1.0	0.0	0.731642857143	1.57276	1.4457	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Aerococcaceae; 6__Abiotrophia; 7__Abiotrophia defectiva
534	4.35285675497	0.225796671394	0.353996623981	1.0	0.0	0.8031	1.22177	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Caulobacterales; 5__Caulobacteraceae; 6__Phenylobacterium; 7__Phenylobacterium_u
196	4.3478975127	0.226265394656	0.353996623981	1.0	1.56364	0.579292857143	2.65777	2.05515	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella melaninogenica
441	4.33311297261	0.227668078422	0.353996623981	1.0	1.36905	0.689114285714	0.0	0.0	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Lactobacillaceae; 6__Lactobacillus; 7__Lactobacillus rossiae
482	4.33311297261	0.227668078422	0.353996623981	1.0	0.0	0.7289	1.27503	0.0	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Alcaligenaceae; 6__Bordetella; 7__Bordetella bronchiseptica
45	4.33245896124	0.227730312243	0.353996623981	1.0	7.39135	8.89319285714	6.31186	8.2675	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Staphylococcaceae; 6__Staphylococcus; 7__Staphylococcus_u
346	4.22885846166	0.237788441372	0.366007698975	1.0	1.58212	1.30862142857	0.0	0.0	1__Bacteria; 2__Firmicutes; 3__Tissierellia; 4__Tissierellales; 5__Peptoniphilaceae; 6__Peptoniphilus; 7__Peptoniphilus_u
407	4.22885846166	0.237788441372	0.366007698975	1.0	1.30459	1.01691428571	0.0	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Klebsiella; 7__[Enterobacter] aerogenes
539	4.13847891858	0.246893943753	0.378169260188	1.0	0.31396	1.08177142857	0.0	1.105025	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Peptostreptococcaceae; 6__Paeniclostridium; 7__Paeniclostridium sordellii
274	4.07901439646	0.253057437258	0.385728326695	1.0	0.87943	2.03737857143	0.37717	0.0	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Microbacteriaceae; 6__Microbacterium; 7__Microbacterium laevaniformans
