OTU	Test-Statistic	P	FDR_P	Bonferroni_P	M_mean	F_mean	taxonomy
193	2.3268815536	0.1271563852	0.614263153121	1.0	1.40795	0.524995833333	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Rhizobiaceae; 6__Ensifer; 7__Ensifer_u
556	2.3268815536	0.1271563852	0.614263153121	1.0	0.820635714286	0.284304166667	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium sp. th.b2
90	2.20765582656	0.137327205601	0.638372028691	1.0	6.00221428571	4.81793333333	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Staphylococcaceae; 6__Staphylococcus; 7__Staphylococcus aureus
485	2.18372380177	0.13947663208	0.638372028691	1.0	1.05032142857	0.387270833333	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillales_n; 6__Acidibacillus; 7__Acidibacillus ferrooxidans
359	2.18087888422	0.139734645186	0.638372028691	1.0	0.250935714286	1.19793333333	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Fusobacteriaceae; 6__Fusobacterium; 7__Fusobacterium hwasookii
395	2.1748937523	0.140279203757	0.638372028691	1.0	2.04370714286	1.12534583333	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Caulobacterales; 5__Caulobacteraceae; 6__Caulobacter; 7__Caulobacter_u
308	2.13551599021	0.143922026844	0.645593091845	1.0	1.7899	0.6603375	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Phyllobacteriaceae; 6__Phyllobacterium; 7__Phyllobacterium_u
62	2.03636913378	0.15357584135	0.673239467643	1.0	4.57697857143	2.83702916667	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Oxalobacteraceae; 6__Oxalobacteraceae_u; 7__Oxalobacteraceae_u_u
128	2.02849529347	0.154373381116	0.673239467643	1.0	4.21056428571	2.64455416667	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas syringae
347	1.94697482848	0.16291321508	0.700749993631	1.0	0.887942857143	1.95542083333	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Burkholderiales_n; 6__Burkholderiales_n_u; 7__Burkholderiales_n_u_u
48	1.85922973058	0.17271372672	0.727595094235	1.0	1.95309285714	3.65055	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Enterobacteriaceae_u; 7__Enterobacteriaceae_u_u
119	1.84995492313	0.173788637158	0.727595094235	1.0	2.52102142857	1.25534583333	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella nanceiensis
524	1.80237924315	0.179425121922	0.741309056361	1.0	1.0887	0.416295833333	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium sp. OHSU_III
355	1.74860708397	0.186051937167	0.758705302214	1.0	1.87899285714	0.9318375	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium elkanii
172	1.61163291661	0.204262416193	0.821143622188	1.0	2.32437142857	1.05367083333	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Mycobacteriaceae; 6__Mycobacterium; 7__Mycobacterium_u
36	1.52959882583	0.216172663813	0.821143622188	1.0	4.98516428571	2.9038375	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Neisseriales; 5__Neisseriaceae; 6__Neisseria; 7__Neisseria_u
306	1.52791487435	0.216425654857	0.821143622188	1.0	1.42272857143	0.417554166667	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Carnobacteriaceae; 6__Carnobacterium; 7__Carnobacterium maltaromaticum
47	1.48469632891	0.223041181215	0.821143622188	1.0	4.89556428571	5.680175	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Micrococcus; 7__Micrococcus luteus
138	1.47759250999	0.224151576656	0.821143622188	1.0	0.22865	1.39797083333	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Alteromonadales; 5__Alteromonadaceae; 6__Marinobacter; 7__Marinobacter_u
94	1.46169277877	0.226660973914	0.821143622188	1.0	1.42372142857	2.55724166667	1__Bacteria; 2__Firmicutes; 3__Erysipelotrichia; 4__Erysipelotrichales; 5__Erysipelotrichaceae; 6__Solobacterium; 7__Solobacterium moorei
268	1.45653734882	0.227481869328	0.821143622188	1.0	2.54587142857	1.48849166667	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium sp. BTAi1
68	1.41938132135	0.233505261375	0.821143622188	1.0	2.70697142857	1.09191666667	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Streptococcaceae; 6__Streptococcus; 7__Streptococcus agalactiae
127	1.41462480591	0.23429016381	0.821143622188	1.0	3.0343	1.5588875	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Caulobacterales; 5__Caulobacteraceae; 6__Caulobacter; 7__Caulobacter sp. Root656
142	1.41462480591	0.23429016381	0.821143622188	1.0	1.33589285714	2.66305833333	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Staphylococcaceae; 6__Staphylococcus; 7__Staphylococcus hominis
207	1.41286247488	0.234581786792	0.821143622188	1.0	2.14342857143	0.899883333333	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pasteurellales; 5__Pasteurellaceae; 6__Aggregatibacter; 7__Aggregatibacter segnis
530	1.40324126481	0.236181630305	0.821143622188	1.0	0.8183	0.285895833333	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas sp. LAMO17WK12:I2
346	1.36397524663	0.242849723036	0.821143622188	1.0	0.319821428571	1.23601666667	1__Bacteria; 2__Firmicutes; 3__Tissierellia; 4__Tissierellales; 5__Peptoniphilaceae; 6__Peptoniphilus; 7__Peptoniphilus_u
523	1.35378707597	0.24461714467	0.821143622188	1.0	0.931807142857	0.4538125	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Afipia; 7__Afipia sp. Root123D2
201	1.35097889867	0.24510705732	0.821143622188	1.0	3.15595	2.15693333333	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Escherichia; 7__Escherichia coli
438	1.28387291525	0.257180172273	0.821143622188	1.0	0.949078571429	0.363395833333	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Oxalobacteraceae; 6__Herbaspirillum; 7__Herbaspirillum hiltneri
