OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	taxonomy
229	9.24954570136368	-0.773502267594869	0.858887954778812	-0.90058576708538	0.367808604904301	0.546140049706386	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; Lautropia_u
244	122.242462445707	0.862047272416407	1.00491454922963	0.85783141768348	0.390985558673041	0.571889324626239	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; Neisseria_u
122	98.7600893716942	-0.677375733819765	0.865507108560097	-0.782634512322704	0.433841768698886	0.625242549007218	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemellaceae_u; s__Gemellaceae_u_u
63	113.147418294482	0.670259879662629	0.913273906721213	0.733908934362266	0.463004241501647	0.642752401112834	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_u
250	6.63257302605036	-0.547246254175291	0.738764418514817	-0.740758813581539	0.458839691802849	0.642752401112834	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseriaceae_u; s__Neisseriaceae_u_u
275	3.09870092532364	-0.54853384776931	0.751883529023815	-0.729546301514919	0.465667555908278	0.642752401112834	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; Actinobacillus_u
196	636.933215149889	0.686788428528959	0.964595175843348	0.711996540858188	0.476466918060625	0.648524416249184	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; Leptotrichia_u
281	990.577923732807	-0.633898656320284	0.927009168465041	-0.683810557526529	0.494094799048786	0.650748777350821	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus parainfluenzae
306	6.28862790522915	0.578711544189021	0.838312980978441	0.690328740363265	0.489987478042946	0.650748777350821	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__F16_u; s__F16_u_u
8	6.16098764083574	0.509969289070966	0.752605292525346	0.677605238942418	0.498022023482771	0.650748777350821	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__Brevibacterium aureum
91	66.9804947127477	0.650840541073215	1.00178942180126	0.649677993108549	0.515900242028301	0.650819989406504	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__[Weeksellaceae]_u; s__[Weeksellaceae]_u_u
120	5.21522989769142	0.51455780685658	0.776591754446134	0.662584689974674	0.507596578225427	0.650819989406504	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacilli_u; f__Bacilli_u_u; g__Bacilli_u_u_u; s__Bacilli_u_u_u_u
31	3.75097711738524	0.531927642781411	0.822867051129913	0.646432059773203	0.517999583405176	0.650819989406504	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; Rothia_u
47	3.73217917658053	0.40017978188306	0.647746597485701	0.617802985668163	0.536705215115723	0.665786216219505	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Coriobacteriaceae_u; s__Coriobacteriaceae_u_u
277	25.9012781689996	-0.585708543180812	0.98037444956154	-0.597433504558144	0.550217990095406	0.674017037866872	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; Aggregatibacter_u
73	7.19536204923364	0.490984367602595	0.858655319556397	0.571806121059437	0.567453329975686	0.682384562392932	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella intermedia
174	26.2568572242956	0.498487696377435	0.879762227718774	0.566616388691766	0.570974837920617	0.682384562392932	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; Megasphaera_u
180	5.22853855153111	0.405166781493391	0.738428986309112	0.548687536656078	0.583219900781533	0.688621087669762	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__Veillonella parvula
153	67.0926143926242	0.466784904018756	0.915558751041086	0.509836101165515	0.610166291454933	0.711860673364088	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__Lachnoanaerobaculum orale
155	22.750628066691	0.424643202045816	0.898816851478339	0.4724468631706	0.636607861155161	0.725436865037277	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae_u; s__Lachnospiraceae_u_u
7	3.3497924976518	0.35445734829238	0.73762596683762	0.480538056180456	0.630844849503577	0.725436865037277	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; Brevibacterium_u
142	57.7131448351744	0.371111003973891	0.878647667740534	0.422366117386065	0.672757805172815	0.757819136861332	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales_u; g__Clostridiales_u_u; s__Clostridiales_u_u_u
86	253.590043042703	0.370561931225687	0.977803003208521	0.378974016248407	0.704707159199558	0.784787518199508	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; Capnocytophaga_u
156	20.8884142454818	-0.274593746225971	0.85520743296794	-0.321084377474377	0.748146448990147	0.815773585472832	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella; Moryella_u
94	5.15310619035851	-0.233231726110511	0.729485116926142	-0.319721020619705	0.749179823393417	0.815773585472832	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__Streptophyta_u; g__Streptophyta_u_u; s__Streptophyta_u_u_u
308	38.4284365086564	-0.208183795310088	0.941771443827079	-0.221055540253049	0.825049187613762	0.885873439012066	k__Bacteria; p__TM7; c__TM7-3; o__TM7-3_u; f__TM7-3_u_u; g__TM7-3_u_u_u; s__TM7-3_u_u_u_u
152	5.6477780518398	-0.171090477323238	0.837055957195877	-0.204395507674765	0.838044440443387	0.885873439012066	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Johnsonella; s__Johnsonella ignava
13	3.96897994418284	0.146339122015802	0.727949918454684	0.201029106956225	0.840675814572675	0.885873439012066	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__Brachybacterium conglomeratum
127	147.903137281195	0.156816935569606	0.886401518928416	0.176914109713151	0.859575855492351	0.887529020680107	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; Granulicatella_u
197	9.60334955978593	0.144306163847244	0.8203118879696	0.175916216701948	0.860359764945002	0.887529020680107	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichiaceae_u; s__Leptotrichiaceae_u_u
141	450.303424456008	-0.137719879751414	0.851996801266873	-0.161643658223401	0.871586475094972	0.88974452665945	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus infantis
75	22.5194367526108	0.100239056856335	0.865942328344009	0.115757197188903	0.9078449740872	0.917204200624181	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella nanceiensis
32	23.6825420831029	0.0242337491357043	0.887328471519291	0.027310911250499	0.978211754196226	0.978211754196226	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia aeria
76	64.7491802210092	1.69774933002766	0.98971183705284	1.71539762026411	NA	NA	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella nigrescens
164	11.5441790718879	-1.17789102420134	0.854248980444217	-1.37886149256957	NA	NA	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Filifactor; Filifactor_u
53	11.6180405834591	-1.95208741102026	0.846572200927203	-2.30587232711191	NA	NA	k__Bacteria; p__Bacteroidetes; c__Bacteroidetes_u; o__Bacteroidetes_u_u; f__Bacteroidetes_u_u_u; g__Bacteroidetes_u_u_u_u; s__Bacteroidetes_u_u_u_u_u
87	6.82369459156146	-1.4329109031683	0.739593228876841	-1.93743107321891	NA	NA	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga ochracea
258	2.31208746894056	1.53151490532533	0.757069205653102	2.02295231913988	0.0430780636518884	NA	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter ureolyticus
134	1.91457547318532	-1.04441392510918	0.651410382312846	-1.60331175779079	0.108865841907818	NA	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus zeae
276	19.7714012297571	-2.85088910519162	0.941033580356422	-3.02952962009265	NA	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__Actinobacillus parahaemolyticus
38	9.23247138166051	-3.89616742903939	0.81166322581916	-4.80022662737644	NA	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacteriaceae_u; s__Propionibacteriaceae_u_u
253	1.77927177679573	0.381618407784925	0.734303319239457	0.5197013247607	0.603271763426686	NA	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae; g__Desulfobulbus; Desulfobulbus_u
278	2.26035997551392	-0.47630664835313	0.596706295103143	-0.798226283620485	0.424739187388512	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__Aggregatibacter segnis
145	1.71630582376135	-1.05377282418367	0.595501067887242	-1.76955656506598	0.0768010399374542	NA	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; Butyrivibrio_u
266	1.60126916491864	-0.255096296589921	0.59608357018167	-0.427953913428909	0.668684674121433	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli
129	13.1664411913719	-3.63191354960084	0.813388874252814	-4.46516256192605	NA	NA	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; Lactobacillus_u
242	4.14074712972102	-2.26422717126067	0.700031483767655	-3.23446476874771	NA	NA	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella; Kingella_u
248	3.47490962474654	-3.12447132196242	0.679341132393298	-4.59926710304586	NA	NA	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria oralis
303	1.55226237375943	0.815863256679187	0.662127311906606	1.23218487141075	0.21788003326491	NA	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__Pyramidobacter; s__Pyramidobacter piscolens
307	2.55886588024157	-0.902430422470967	0.655996030653568	-1.37566445573135	0.168925541215176	NA	k__Bacteria; p__TM7; c__TM7-3; o__I025; f__Rs-045; g__Rs-045_u; s__Rs-045_u_u
262	1.91071791325823	-0.899713802285974	0.583178400483879	-1.5427762783043	0.122885066980002	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium; Cardiobacterium_u
257	1.58216633226907	-0.285957698323779	0.607390084413439	-0.470797442470485	0.637785391087843	NA	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter rectus
311	2.29579774474785	1.33803226500717	0.666121287311055	2.00869164594398	0.044569845230561	NA	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__RF39_u; g__RF39_u_u; s__RF39_u_u_u
222	2.24821843349999	-0.0178514242174672	0.692305330703819	-0.0257854784959101	0.979428444480472	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonadaceae_u; s__Sphingomonadaceae_u_u
233	1.91223955768858	0.680901280187236	0.715321044327332	0.951882075310026	0.341156791049936	NA	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hylemonella; Hylemonella_u
288	1.35939104873619	-0.0661347104920491	0.622674578307384	-0.106210712298265	0.915415171838849	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; Enhydrobacter_u
140	5.28397837849197	0.12810174265555	0.746396712077622	0.171626884983153	NA	NA	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus anginosus
3	7.56108945502843	-1.76178992632639	0.834866968845317	-2.11026426014084	NA	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomycetaceae_u; s__Actinomycetaceae_u_u
285	2.25363141000514	0.0288912816745625	0.623623582034274	0.0463280775565261	0.96304876067585	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter johnsonii
293	1.79441279254943	0.454676978990806	0.725803654135447	0.62644625223388	0.531022280228935	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas veronii
265	2.62498000648391	1.17036500375153	0.726246632463879	1.61152554990985	0.107065223002212	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Enterobacteriaceae_u; s__Enterobacteriaceae_u_u
286	1.70072714002588	0.959969881514438	0.659696272938807	1.45516947858137	0.14562234828341	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter lwoffii
294	1.67009877519917	0.57502528673825	0.637919326052956	0.901407534235003	0.367371676982958	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; Stenotrophomonas_u
287	1.64871913415824	0.478605458973111	0.612064961424774	0.781952062504945	0.434242746570719	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter rhizosphaerae
298	1.56941677622256	0.87829100514636	0.69740931315156	1.25936231217992	0.207899495656956	NA	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaetaceae_u; s__Spirochaetaceae_u_u
